Rank,Task,ID,Name,Similarity,z-score,p-adjusted
6934,Phenotype,HP:0010967,Abnormal circulating carnitine concentration,-0.010217341255500445,-0.789604414992822,1
6934,Phenotype,HP:0003234,Decreased circulating carnitine concentration,-0.010217341255500445,-0.789604414992822,1
6936,Phenotype,HP:0001561,Polyhydramnios,-0.010235775392926527,-0.7899214937326048,1
6937,Phenotype,HP:0001924,Sideroblastic anemia,-0.01026322377377653,-0.7903936231199384,1
6938,Phenotype,HP:0500012,Abnormal gonadotropin-releasing hormone concentration,-0.010287319647177773,-0.7908080872738849,1
6938,Phenotype,HP:0003164,Hypothalamic gonadotropin-releasing hormone deficiency,-0.010287319647177773,-0.7908080872738849,1
6940,Phenotype,HP:0010951,Abnormal third ventricle morphology,-0.01034028711655588,-0.791719161009081,1
6940,Phenotype,HP:0007082,Dilated third ventricle,-0.01034028711655588,-0.791719161009081,1
6942,Phenotype,HP:0008222,Female infertility,-0.010351076449430563,-0.7919047443098848,1
6943,Biological Process,GO:0072531,pyrimidine-containing compound transmembrane transport,-0.01039817821559974,-0.7927149242664114,1
6944,Biological Process,GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,-0.010421185573700198,-0.7931106652736313,1
6944,Biological Process,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,-0.010421185573700198,-0.7931106652736313,1
6944,Biological Process,GO:0002431,Fc receptor mediated stimulatory signaling pathway,-0.010421185573700198,-0.7931106652736313,1
6947,Phenotype,HP:0004364,Abnormal circulating nitrogen compound concentration,-0.010449817674107242,-0.7936031553806844,1
6948,Phenotype,HP:0030188,Tremor by anatomical site,-0.010463951995443477,-0.7938462745835736,1
6949,Biological Process,GO:1901264,carbohydrate derivative transport,-0.010479342353245436,-0.7941109984024244,1
6950,Biological Process,GO:0042255,ribosome assembly,-0.010504822499362243,-0.794549272916358,1
6951,Phenotype,HP:0002401,Stroke-like episode,-0.010531107244845073,-0.7950013870446501,1
6952,Phenotype,HP:0001688,Sinus bradycardia,-0.010540404900251765,-0.7951613125562782,1
6953,Biological Process,GO:0008206,bile acid metabolic process,-0.010549233383905676,-0.7953131680191335,1
6954,Phenotype,HP:0200073,Respiratory insufficiency due to defective ciliary clearance,-0.010609617006799743,-0.7963518042519135,1
6955,Phenotype,HP:0001692,Atrial arrhythmia,-0.01067924720943414,-0.7975494874627864,1
6956,Phenotype,HP:0003316,Butterfly vertebrae,-0.010685663933136968,-0.7976598591399743,1
6957,Phenotype,HP:0001929,Reduced factor XI activity,-0.01070550656089897,-0.7980011647980222,1
6958,Phenotype,HP:0002900,Hypokalemia,-0.010724292802508861,-0.798324299950877,1
6959,Biological Process,GO:0010968,regulation of microtubule nucleation,-0.010735177861404877,-0.7985115297993605,1
6960,Phenotype,HP:0000643,Blepharospasm,-0.010738097229260779,-0.7985617447597525,1
6961,Phenotype,HP:0000957,Cafe-au-lait spot,-0.010768722699689759,-0.7990885220829561,1
6962,Phenotype,HP:0003066,Limited knee extension,-0.01077296270720196,-0.7991614528747564,1
6963,Phenotype,HP:0001116,Macular coloboma,-0.01080282035239799,-0.7996750231217833,1
6964,Phenotype,HP:0008376,Nasal dysarthria,-0.010857513643576455,-0.8006157820757069,1
6965,Phenotype,HP:0000268,Dolichocephaly,-0.010890227842126787,-0.801178486834253,1
6966,Phenotype,HP:0011198,EEG with generalized epileptiform discharges,-0.010895134479227186,-0.8012628840735925,1
6967,Phenotype,HP:0000589,Coloboma,-0.010912400140466127,-0.8015598642891905,1
6968,Phenotype,HP:0100867,Duodenal stenosis,-0.010936316036635585,-0.8019712327217302,1
6968,Phenotype,HP:0012848,Small intestinal stenosis,-0.010936316036635585,-0.8019712327217302,1
6970,Biological Process,GO:1904851,positive regulation of establishment of protein localization to telomere,-0.010950121708924065,-0.8022086989546169,1
6971,Phenotype,HP:0002877,Nocturnal hypoventilation,-0.010957694026276554,-0.8023389475682551,1
6972,Phenotype,HP:0007641,Dyschromatopsia,-0.010958860331485631,-0.8023590087502539,1
6973,Phenotype,HP:0012501,Abnormal brainstem white matter morphology,-0.0109681058823754,-0.802518038031471,1
6974,Biological Process,GO:0035627,ceramide transport,-0.010995638146437559,-0.8029916102627297,1
6975,Biological Process,GO:1901874,negative regulation of post-translational protein modification,-0.011023163179676443,-0.8034650581192874,1
6976,Phenotype,HP:0100799,Neoplasm of the middle ear,-0.011039050514367599,-0.803738330252718,1
6976,Phenotype,HP:0009797,Cholesteatoma,-0.011039050514367599,-0.803738330252718,1
6978,Phenotype,HP:0000066,Labial hypoplasia,-0.011092275377467375,-0.804653831321562,1
6979,Biological Process,GO:0006790,sulfur compound metabolic process,-0.0111067551570323,-0.8049028926229215,1
6980,Phenotype,HP:0004359,Abnormal circulating fatty-acid concentration,-0.011150500532056462,-0.8056553405440466,1
6981,Phenotype,HP:0000337,Broad forehead,-0.01115690625763599,-0.8057655230466072,1
6982,Biological Process,GO:0030301,cholesterol transport,-0.011220705784688034,-0.8068629149759841,1
6983,Phenotype,HP:0002730,Chronic noninfectious lymphadenopathy,-0.011222771664100684,-0.8068984493991884,1
6984,Phenotype,HP:0009104,Aplasia/Hypoplasia of the pubic bone,-0.011245191803137766,-0.8072840898697633,1
6985,Disease,MONDO:0005557,calcium metabolic disease,-0.011248812275474585,-0.8073463642674985,1
6986,Biological Process,GO:0006862,nucleotide transport,-0.011253092598838332,-0.8074199885172624,1
6987,Phenotype,HP:0003540,Impaired platelet aggregation,-0.011258778309500617,-0.8075177863110998,1
6988,Phenotype,HP:0002679,Abnormal sella turcica morphology,-0.011275792485204494,-0.8078104408175698,1
6989,Phenotype,HP:0011342,Mild global developmental delay,-0.011287030613442273,-0.8080037436804481,1
6990,Phenotype,HP:0010465,Precocious puberty in females,-0.011317015993657531,-0.8085195110500193,1
6991,Biological Process,GO:0031397,negative regulation of protein ubiquitination,-0.011406076304002477,-0.8100514043150057,1
6992,Phenotype,HP:0010626,Anterior pituitary agenesis,-0.011424208844277528,-0.8103632953943973,1
6993,Biological Process,GO:1901657,glycosyl compound metabolic process,-0.01145201742409574,-0.8108416204301777,1
6994,Phenotype,HP:0003251,Male infertility,-0.011452400803561691,-0.8108482147977422,1
6995,Phenotype,HP:0002172,Postural instability,-0.011488412450237906,-0.8114676377347463,1
6996,Phenotype,HP:0000543,Optic disc pallor,-0.0114891688127714,-0.811480647645294,1
6997,Phenotype,HP:0002025,Anal stenosis,-0.011516873144216344,-0.8119571795435896,1
6998,Biological Process,GO:0120254,olefinic compound metabolic process,-0.011526940867827573,-0.8121303507119142,1
6999,Phenotype,HP:0010955,Dilatation of the bladder,-0.01162467930187816,-0.8138115131542243,1
7000,Phenotype,HP:0100265,Synostosis of metacarpals/metatarsals,-0.01162869876584538,-0.8138806504585565,1
7001,Phenotype,HP:0005484,Secondary microcephaly,-0.011666720381569684,-0.8145346461253846,1
7002,Phenotype,HP:0002286,Fair hair,-0.011670973498478787,-0.8146078024070438,1
7003,Phenotype,HP:0034200,Abnormal CSF homovanillic acid concentration,-0.0116859261510589,-0.8148649974212139,1
7004,Biological Process,GO:2000010,positive regulation of protein localization to cell surface,-0.011703936135952553,-0.8151747804710846,1
7005,Disease,MONDO:0002412,disorder of glycogen metabolism,-0.01172262633385901,-0.8154962636119278,1
7006,Disease,MONDO:0024417,perceptual disorders,-0.011765518873373848,-0.8162340422267389,1
7007,Biological Process,GO:0030038,contractile actin filament bundle assembly,-0.011767124312910715,-0.8162616567949382,1
7007,Biological Process,GO:0043149,stress fiber assembly,-0.011767124312910715,-0.8162616567949382,1
7009,Phenotype,HP:0008672,Calcium oxalate nephrolithiasis,-0.011778885161305652,-0.8164639507727712,1
7010,Phenotype,HP:0002680,J-shaped sella turcica,-0.011784912246855628,-0.8165676204290496,1
7011,Phenotype,HP:0012434,Delayed early-childhood social milestone development,-0.011788881784096983,-0.8166358989623446,1
7012,Biological Process,GO:0032784,regulation of DNA-templated transcription elongation,-0.011819109822986729,-0.817155840213499,1
7013,Phenotype,HP:0500087,Peripapillary atrophy,-0.011830786930848491,-0.817356693801575,1
7014,Phenotype,HP:0012086,Abnormal urinary color,-0.011867686425662605,-0.8179913882840915,1
7015,Biological Process,GO:0006766,vitamin metabolic process,-0.011907587620840987,-0.818677713897846,1
7016,Phenotype,HP:0001417,X-linked inheritance,-0.011911864575818054,-0.8187512802092438,1
7017,Phenotype,HP:0004406,"Spontaneous, recurrent epistaxis",-0.012000783811517257,-0.820280746901733,1
7018,Phenotype,HP:0004866,Impaired ADP-induced platelet aggregation,-0.012034151060570375,-0.8208546845390219,1
7019,Phenotype,HP:0001419,X-linked recessive inheritance,-0.012043180395365116,-0.8210099947676276,1
7020,Biological Process,GO:0042401,biogenic amine biosynthetic process,-0.012043521055236983,-0.8210158543313473,1
7021,Phenotype,HP:0000824,Decreased response to growth hormone stimulation test,-0.012052017544024185,-0.821161999274013,1
7022,Biological Process,GO:0006837,serotonin transport,-0.012054652231191287,-0.8212073175477872,1
7023,Phenotype,HP:0100665,Angioedema,-0.012057201250587735,-0.8212511622821095,1
7024,Phenotype,HP:0040140,Degeneration of the striatum,-0.012087658862931283,-0.8217750523408341,1
7025,Biological Process,GO:0016233,telomere capping,-0.012107782328256489,-0.8221211885813263,1
7026,Phenotype,HP:0012368,Flat face,-0.012137367283373557,-0.8226300683877544,1
7027,Phenotype,HP:0030187,Titubation,-0.012138152800968971,-0.8226435797836756,1
7028,Biological Process,GO:0000132,establishment of mitotic spindle orientation,-0.01215614454651992,-0.8229530491053982,1
7029,Biological Process,GO:0009313,oligosaccharide catabolic process,-0.012182986610382196,-0.8234147494597951,1
7030,Phenotype,HP:0002561,Absent nipple,-0.012229525387670526,-0.824215245654032,1
7031,Biological Process,GO:0009451,RNA modification,-0.012258412411081387,-0.8247121205968343,1
7032,Phenotype,HP:0009803,Short phalanx of finger,-0.012283304058573696,-0.825140272564868,1
7033,Biological Process,GO:0009581,detection of external stimulus,-0.01228689345406675,-0.8252020124213753,1
7034,Biological Process,GO:0007613,memory,-0.012351104191849815,-0.8263064774335529,1
7035,Biological Process,GO:2001032,regulation of double-strand break repair via nonhomologous end joining,-0.0124011280691676,-0.8271669195368289,1
7036,Phenotype,HP:0004339,Abnormal circulating sulfur amino acid concentration,-0.012429916249538708,-0.8276620943172772,1
7037,Phenotype,HP:0000635,Blue irides,-0.012485148419874914,-0.828612122331113,1
7038,Biological Process,GO:0098660,inorganic ion transmembrane transport,-0.012512495974130955,-0.8290825174377146,1
7039,Phenotype,HP:0011380,Abnormal semicircular canal morphology,-0.012539364454182689,-0.8295446721671587,1
7040,Phenotype,HP:0012384,Rhinitis,-0.012562899992806464,-0.8299494982110601,1
7041,Biological Process,GO:0000959,mitochondrial RNA metabolic process,-0.012592542809908736,-0.8304593732799692,1
7042,Phenotype,HP:0005532,Macrocytic dyserythropoietic anemia,-0.01260299372768614,-0.8306391356285858,1
7043,Phenotype,HP:5200024,Abnormal relationship,-0.012689871340176628,-0.8321334851198103,1
7044,Phenotype,HP:0010850,EEG with spike-wave complexes,-0.012714691371012998,-0.832560405236389,1
7045,Biological Process,GO:0032377,regulation of intracellular lipid transport,-0.012730063393149527,-0.8328248136702802,1
7045,Biological Process,GO:0032383,regulation of intracellular cholesterol transport,-0.012730063393149527,-0.8328248136702802,1
7045,Biological Process,GO:0032380,regulation of intracellular sterol transport,-0.012730063393149527,-0.8328248136702802,1
7048,Phenotype,HP:0025691,Impaired fasting glucose,-0.012745364726379105,-0.8330880062105813,1
7049,Phenotype,HP:0000411,Protruding ear,-0.01276492591987699,-0.8334244710225548,1
7050,Phenotype,HP:0000027,Azoospermia,-0.012780474563049093,-0.8336919174491703,1
7051,Phenotype,HP:0031882,Agyria,-0.012807733892877593,-0.8341607950402159,1
7052,Phenotype,HP:0012811,Wide nasal ridge,-0.012809927741738614,-0.8341985306182931,1
7053,Phenotype,HP:0012815,Hypoplastic female external genitalia,-0.012831131412658126,-0.8345632470733423,1
7054,Biological Process,GO:0034389,lipid droplet organization,-0.01285693871901561,-0.8350071489488617,1
7055,Biological Process,GO:0006913,nucleocytoplasmic transport,-0.012937784907740335,-0.8363977541637722,1
7056,Phenotype,HP:0011330,Metopic synostosis,-0.012939121369282658,-0.8364207421415556,1
7057,Phenotype,HP:0004408,Abnormality of the sense of smell,-0.012939886585239702,-0.8364339043365481,1
7058,Phenotype,HP:0012246,Oculomotor nerve palsy,-0.012941197355051282,-0.8364564504004293,1
7059,Biological Process,GO:0072344,rescue of stalled ribosome,-0.012960657447455226,-0.8367911762100986,1
7060,Disease,MONDO:0015369,Joubert syndrome and related disorders,-0.013037500238449962,-0.8381129204700462,1
7061,Phenotype,HP:0012179,Craniofacial dystonia,-0.013037841257080185,-0.838118786204635,1
7062,Phenotype,HP:0000868,Decreased fertility in females,-0.013051121174007418,-0.8383472091151505,1
7063,Phenotype,HP:0012725,Cutaneous syndactyly,-0.01307025266005124,-0.8386762826890712,1
7064,Biological Process,GO:0048598,embryonic morphogenesis,-0.013121262329583772,-0.8395536810374872,1
7065,Phenotype,HP:0007874,Almond-shaped palpebral fissure,-0.013160728607675809,-0.8402325258042425,1
7066,Disease,MONDO:0009637,inborn mitochondrial myopathy,-0.013179503007783921,-0.8405554572758305,1
7067,Phenotype,HP:0030402,Abnormal platelet aggregation,-0.013214442544245086,-0.8411564392438845,1
7068,Disease,MONDO:0021189,intestinal motility disease,-0.013240478219008978,-0.8416042691994022,1
7069,Biological Process,GO:0070922,RISC complex assembly,-0.013251097571333581,-0.8417869287280023,1
7070,Phenotype,HP:0010300,Abnormally low-pitched voice,-0.013257921596762978,-0.8419043062506597,1
7071,Phenotype,HP:0010442,Polydactyly,-0.013267376759184657,-0.842066940981855,1
7072,Biological Process,GO:0007605,sensory perception of sound,-0.01328523582240937,-0.8423741280842459,1
7072,Biological Process,GO:0050954,sensory perception of mechanical stimulus,-0.01328523582240937,-0.8423741280842459,1
7074,Biological Process,GO:0090151,establishment of protein localization to mitochondrial membrane,-0.013289029409442987,-0.8424393801634766,1
7075,Phenotype,HP:0009658,Aplasia/Hypoplasia of the phalanges of the thumb,-0.013303810510395087,-0.8426936243819159,1
7076,Phenotype,HP:0008193,Primary gonadal insufficiency,-0.013333917003269136,-0.8432114749652732,1
7077,Phenotype,HP:0012707,Elevated brain lactate level by MRS,-0.013345639430654144,-0.8434131080776083,1
7078,Biological Process,GO:0098810,neurotransmitter reuptake,-0.013386493661830201,-0.8441158265089993,1
7079,Disease,MONDO:0000577,congenital anemia,-0.01341954456391381,-0.8446843227797568,1
7080,Biological Process,GO:0032727,positive regulation of interferon-alpha production,-0.013479834153392378,-0.8457213415787402,1
7081,Disease,MONDO:0018614,undetermined early-onset epileptic encephalopathy,-0.013524656067154917,-0.8464923066421977,1
7082,Biological Process,GO:0001523,retinoid metabolic process,-0.013531236068544672,-0.8466054867981339,1
7083,Biological Process,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,-0.013534510315973414,-0.8466618059100319,1
7084,Phenotype,HP:0000021,Megacystis,-0.013537961283916822,-0.8467211647257571,1
7085,Biological Process,GO:0045746,negative regulation of Notch signaling pathway,-0.013571796913986578,-0.8473031588106605,1
7086,Biological Process,GO:0006400,tRNA modification,-0.013644797816951604,-0.8485588201839133,1
7087,Phenotype,HP:0011883,Abnormal platelet granules,-0.01368347823209759,-0.8492241476144995,1
7088,Biological Process,GO:0030879,mammary gland development,-0.013712570554771819,-0.8497245538335532,1
7089,Phenotype,HP:0005769,Fifth finger distal phalanx clinodactyly,-0.013728129807327738,-0.8499921827482326,1
7090,Biological Process,GO:0031293,membrane protein intracellular domain proteolysis,-0.013735276639199157,-0.850115112744405,1
7091,Biological Process,GO:1900034,regulation of cellular response to heat,-0.01373579727099239,-0.8501240679381888,1
7092,Phenotype,HP:0005989,Redundant neck skin,-0.013746524564627105,-0.8503085841251065,1
7093,Biological Process,GO:0007080,mitotic metaphase chromosome alignment,-0.013752527558374084,-0.8504118393872444,1
7094,Phenotype,HP:0000384,Preauricular skin tag,-0.013762022694716158,-0.8505751616949729,1
7095,Phenotype,HP:0002562,Low-set nipples,-0.013778812646159766,-0.8508639594033605,1
7096,Phenotype,HP:0006264,Aplasia/Hypoplasia of the 2nd finger,-0.013780497675201842,-0.850892942961029,1
7097,Phenotype,HP:0010677,Enuresis nocturna,-0.013802090645130827,-0.8512643556035085,1
7098,Disease,MONDO:0015229,Bardet-Biedl syndrome,-0.013823242883207465,-0.8516281873813621,1
7099,Phenotype,HP:0001667,Right ventricular hypertrophy,-0.013847651462557176,-0.8520480302739917,1
7100,Phenotype,HP:0032409,Subcortical band heterotopia,-0.01389907146116598,-0.8529324865401932,1
7101,Biological Process,GO:0003333,amino acid transmembrane transport,-0.013925927870384491,-0.8533944336437257,1
7102,Disease,MONDO:0019054,congenital limb malformation,-0.013926444339760202,-0.8534033172413142,1
7103,Phenotype,HP:0001833,Long foot,-0.013936813102897405,-0.853581666478529,1
7104,Disease,MONDO:0100309,hereditary ataxia,-0.01394219347840897,-0.8536742123160332,1
7104,Disease,MONDO:0100308,atactic disorder,-0.01394219347840897,-0.8536742123160332,1
7106,Biological Process,GO:0034383,low-density lipoprotein particle clearance,-0.013955865464555073,-0.8539093790633203,1
7107,Phenotype,HP:0030148,Heart murmur,-0.013974294144440513,-0.854226363929977,1
7108,Phenotype,HP:0002599,Head titubation,-0.013998815414186572,-0.8546481451681898,1
7109,Phenotype,HP:0009623,Proximal placement of thumb,-0.014059059542364638,-0.8556843820042563,1
7110,Phenotype,HP:0003016,Metaphyseal widening,-0.014064967071715673,-0.8557859952188354,1
7111,Phenotype,HP:0005625,Osteoporosis of vertebrae,-0.01411336516445072,-0.8566184728063471,1
7112,Phenotype,HP:0001604,Vocal cord paresis,-0.0141240885980225,-0.8568029225977581,1
7113,Phenotype,HP:0009822,Aplasia involving forearm bones,-0.014136394677695785,-0.8570145948959669,1
7113,Phenotype,HP:0003953,Absent forearm bone,-0.014136394677695785,-0.8570145948959669,1
7115,Disease,MONDO:0017706,disorder of carbohydrate transmembrane transport and absorption,-0.014203887668785997,-0.8581755167261786,1
7116,Phenotype,HP:0001942,Metabolic acidosis,-0.014275188300380659,-0.8594019323641444,1
7117,Phenotype,HP:0001003,Multiple lentigines,-0.014307780790246083,-0.8599625436568807,1
7118,Phenotype,HP:0100720,Hypoplasia of the ear cartilage,-0.014323167094607792,-0.8602271977540138,1
7119,Phenotype,HP:0000498,Blepharitis,-0.014326828340184727,-0.8602901734770834,1
7120,Biological Process,GO:0070989,oxidative demethylation,-0.014335759057652941,-0.8604437874257442,1
7121,Biological Process,GO:0015015,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification",-0.01437707391369214,-0.8611544288940391,1
7122,Phenotype,HP:0001566,Widely-spaced maxillary central incisors,-0.014400651987368285,-0.8615599865675521,1
7123,Phenotype,HP:0032807,Neonatal seizure,-0.014420222308545672,-0.8618966083813449,1
7124,Biological Process,GO:0061512,protein localization to cilium,-0.014445071942515986,-0.8623240376904171,1
7125,Biological Process,GO:0032205,negative regulation of telomere maintenance,-0.014446051995012033,-0.862340895208791,1
7126,Phenotype,HP:0006801,Hyperactive deep tendon reflexes,-0.014479005678194046,-0.8629077192533906,1
7127,Phenotype,HP:0002558,Supernumerary nipple,-0.014482255169661062,-0.862963612547201,1
7128,Phenotype,HP:0004309,Ventricular preexcitation,-0.014482779569713333,-0.8629726325574066,1
7129,Phenotype,HP:0002392,EEG with polyspike wave complexes,-0.014511988729224434,-0.8634750484434244,1
7130,Phenotype,HP:0010832,Abnormality of pain sensation,-0.014514940117026365,-0.8635258141669956,1
7131,Biological Process,GO:0072657,protein localization to membrane,-0.014515619964584392,-0.8635375079719164,1
7132,Phenotype,HP:0012554,Absent thumbnail,-0.014531494491996977,-0.8638105598121131,1
7133,Phenotype,HP:0032663,Focal motor status epilepticus,-0.014590786541427203,-0.8648304202958416,1
7134,Phenotype,HP:0012760,Reduced social reciprocity,-0.014592150576184348,-0.8648538825502351,1
7135,Phenotype,HP:0007141,Sensorimotor neuropathy,-0.014593710928180847,-0.8648807215844265,1
7136,Biological Process,GO:0006814,sodium ion transport,-0.01460644069887862,-0.8650996816343208,1
7137,Phenotype,HP:0001664,Torsade de pointes,-0.014638700788472292,-0.8656545754336462,1
7138,Biological Process,GO:0009247,glycolipid biosynthetic process,-0.014642875892612262,-0.8657263898466868,1
7139,Biological Process,GO:1903798,regulation of miRNA processing,-0.014653110393909152,-0.8659024296959359,1
7139,Biological Process,GO:0070920,regulation of regulatory ncRNA processing,-0.014653110393909152,-0.8659024296959359,1
7141,Phenotype,HP:0011611,Interrupted aortic arch,-0.014791440885206786,-0.8682818010134211,1
7142,Biological Process,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,-0.014811259683551459,-0.868622696790527,1
7143,Phenotype,HP:0001161,Hand polydactyly,-0.014820771659116883,-0.8687863087434715,1
7144,Phenotype,HP:0008873,Disproportionate short-limb short stature,-0.014833708458896977,-0.8690088298235895,1
7145,Phenotype,HP:0009892,Anotia,-0.014846973596162716,-0.8692369985146462,1
7146,Phenotype,HP:0000387,Absent earlobe,-0.014871574987284086,-0.869660157890828,1
7147,Biological Process,GO:0006721,terpenoid metabolic process,-0.014883001792748374,-0.8698567061204855,1
7148,Phenotype,HP:0002080,Intention tremor,-0.014898698400428234,-0.8701266976295514,1
7149,Phenotype,HP:0000946,Hypoplastic ilia,-0.014946673253216858,-0.8709518952242034,1
7150,Biological Process,GO:0060382,regulation of DNA strand elongation,-0.015004245618764456,-0.8719421760652436,1
7151,Biological Process,GO:0050773,regulation of dendrite development,-0.015079705804526222,-0.8732401386469519,1
7152,Phenotype,HP:0030344,Decreased circulating luteinizing hormone level,-0.015133707552306808,-0.8741690026201647,1
7153,Biological Process,GO:0006302,double-strand break repair,-0.015146963294117466,-0.8743970097034939,1
7154,Biological Process,GO:0071539,protein localization to centrosome,-0.015151033862942587,-0.8744670260434743,1
7154,Biological Process,GO:1905508,protein localization to microtubule organizing center,-0.015151033862942587,-0.8744670260434743,1
7156,Phenotype,HP:0034295,Reduced cerebral white matter volume,-0.01516549831126257,-0.8747158236377932,1
7157,Biological Process,GO:0016101,diterpenoid metabolic process,-0.015229073356075151,-0.8758093543316836,1
7158,Phenotype,HP:0006706,Cystic liver disease,-0.01532562520621239,-0.8774701067855469,1
7159,Biological Process,GO:0001682,tRNA 5'-leader removal,-0.01533694323736734,-0.8776647840287771,1
7160,Biological Process,GO:0060148,positive regulation of post-transcriptional gene silencing,-0.015374981197106896,-0.8783190608229311,1
7160,Biological Process,GO:2000637,positive regulation of miRNA-mediated gene silencing,-0.015374981197106896,-0.8783190608229311,1
7160,Biological Process,GO:1900370,positive regulation of post-transcriptional gene silencing by RNA,-0.015374981197106896,-0.8783190608229311,1
7163,Phenotype,HP:0009835,Aplasia/Hypoplasia of the distal phalanges of the hand,-0.0153985633236835,-0.8787246882088771,1
7164,Biological Process,GO:0000387,spliceosomal snRNP assembly,-0.01540546773005147,-0.8788434483341545,1
7165,Phenotype,HP:0030192,Fatigable weakness of bulbar muscles,-0.015410882365078704,-0.8789365834568422,1
7166,Phenotype,HP:0001612,Weak cry,-0.015420540916177838,-0.8791027166010115,1
7167,Biological Process,GO:2000641,regulation of early endosome to late endosome transport,-0.015424072039678327,-0.8791634541426535,1
7168,Biological Process,GO:0036257,multivesicular body organization,-0.015431794870312876,-0.8792962916792607,1
7169,Biological Process,GO:0048041,focal adhesion assembly,-0.015481461327979673,-0.8801505859400915,1
7170,Biological Process,GO:0015980,energy derivation by oxidation of organic compounds,-0.01549364841407641,-0.8803602114740593,1
7171,Disease,MONDO:0002012,methylmalonic acidemia,-0.015497295634631536,-0.8804229459579465,1
7172,Phenotype,HP:0009795,Branchial fistula,-0.015546964838140553,-0.8812772874489877,1
7173,Phenotype,HP:0003138,Increased blood urea nitrogen,-0.015556182529535167,-0.8814358375293933,1
7174,Phenotype,HP:0002883,Hyperventilation,-0.01556861228348616,-0.881649637102842,1
7175,Biological Process,GO:0001570,vasculogenesis,-0.015580527740777006,-0.8818545904507742,1
7176,Phenotype,HP:0001920,Renal artery stenosis,-0.015598601133085532,-0.8821654641479987,1
7177,Biological Process,GO:0034145,positive regulation of toll-like receptor 4 signaling pathway,-0.015622633195433,-0.8825788307117488,1
7178,Phenotype,HP:0010994,Abnormal corpus striatum morphology,-0.01564684469282862,-0.8829952836710068,1
7179,Phenotype,HP:0002465,Poor speech,-0.01564968518112808,-0.8830441418534942,1
7180,Phenotype,HP:0007074,Thick corpus callosum,-0.015651223980800655,-0.8830706101741799,1
7181,Biological Process,GO:0006687,glycosphingolipid metabolic process,-0.01565693921669231,-0.8831689158205035,1
7182,Biological Process,GO:0006066,alcohol metabolic process,-0.015671889129230898,-0.8834260637042386,1
7183,Biological Process,GO:1902019,regulation of cilium-dependent cell motility,-0.015679342192388424,-0.8835542610708356,1
7183,Biological Process,GO:0060295,regulation of cilium movement involved in cell motility,-0.015679342192388424,-0.8835542610708356,1
7185,Biological Process,GO:1904357,negative regulation of telomere maintenance via telomere lengthening,-0.0157350770277338,-0.8845129352384868,1
7186,Phenotype,HP:0000276,Long face,-0.01575218881266438,-0.8848072686849516,1
7187,Biological Process,GO:0051480,regulation of cytosolic calcium ion concentration,-0.015770780539817286,-0.8851270580669972,1
7188,Phenotype,HP:0000430,Underdeveloped nasal alae,-0.015771399654093132,-0.8851377072213259,1
7189,Phenotype,HP:0012285,Abnormal hypothalamus physiology,-0.015791074111006553,-0.8854761202351724,1
7190,Biological Process,GO:0006720,isoprenoid metabolic process,-0.015793427013224948,-0.8855165916308768,1
7191,Biological Process,GO:0006650,glycerophospholipid metabolic process,-0.015873869389843254,-0.8869002510239756,1
7192,Phenotype,HP:0002478,Progressive spastic quadriplegia,-0.01587972843634944,-0.8870010303031776,1
7193,Biological Process,GO:0006099,tricarboxylic acid cycle,-0.01589277979547421,-0.8872255218759637,1
7194,Disease,MONDO:0002145,disorder of sexual differentiation,-0.015900986488665225,-0.8873666821523924,1
7195,Phenotype,HP:0003363,Abdominal situs inversus,-0.0159063611163619,-0.8874591291238711,1
7196,Biological Process,GO:1902017,regulation of cilium assembly,-0.015923538311109375,-0.8877545876602618,1
7197,Phenotype,HP:0000510,Rod-cone dystrophy,-0.015975726084884734,-0.8886522501414665,1
7198,Phenotype,HP:0200005,Abnormal shape of the palpebral fissure,-0.015990365214256563,-0.8889040523595714,1
7199,Phenotype,HP:0010761,Broad columella,-0.016021097734066014,-0.8894326709993428,1
7200,Phenotype,HP:0002681,Deformed sella turcica,-0.01607770427951949,-0.8904063391282596,1
7201,Biological Process,GO:0006112,energy reserve metabolic process,-0.01611814858124916,-0.8911020065157501,1
7202,Phenotype,HP:0000493,Abnormal foveal morphology,-0.016154760611554853,-0.8917317564282031,1
7203,Phenotype,HP:0000446,Narrow nasal bridge,-0.016218732379896128,-0.8928321110159168,1
7204,Phenotype,HP:0008053,Aplasia/Hypoplasia of the iris,-0.01622713444199886,-0.8929766317603125,1
7204,Phenotype,HP:0008055,Aplasia/Hypoplasia affecting the uvea,-0.01622713444199886,-0.8929766317603125,1
7206,Disease,MONDO:0003441,dystonic disorder,-0.016233117184234702,-0.8930795386837417,1
7206,Disease,MONDO:0001815,extrapyramidal and movement disease,-0.016233117184234702,-0.8930795386837417,1
7206,Disease,MONDO:0044807,inherited dystonia,-0.016233117184234702,-0.8930795386837417,1
7209,Phenotype,HP:0002693,Abnormal skull base morphology,-0.01625052855193654,-0.8933790251420005,1
7210,Biological Process,GO:2000050,regulation of non-canonical Wnt signaling pathway,-0.016263331824801552,-0.8935992494753284,1
7211,Phenotype,HP:0000718,Aggressive behavior,-0.016440184162367366,-0.8966412207391254,1
